index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,,
459,403-0216195-8439543,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,KENDUJHAR,ODISHA,758001,IN,FALSE,,06-13-25,1140
460,402-9874837-4557125,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,545,MUMBAI,MAHARASHTRA,400066,IN,FALSE,,06-13-25,1140
461,408-8892348-9765950,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,353,THANE,MAHARASHTRA,401107,IN,FALSE,,06-13-25,1140
462,408-6417023-0253911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,563,THANE,MAHARASHTRA,401107,IN,FALSE,,06-13-25,1140
463,407-4004149-2857161,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487,KALYAN,MAHARASHTRA,421201,IN,FALSE,,06-13-25,1140
464,404-6408992-6781106,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,352,CHENNAI,TAMIL NADU,600015,IN,FALSE,,06-13-25,1140
465,407-9345273-2408359,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376,CHENNAI,TAMIL NADU,600115,IN,FALSE,,06-13-25,1140
466,408-0266080-9401113,04-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,599,GURUGRAM,HARYANA,122022,IN,FALSE,Easy Ship,06-13-25,1140
467,404-6096382-3389133,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,XL,Shipped,1,INR,329,LUDHIANA,PUNJAB,141012,IN,FALSE,Easy Ship,06-13-25,1140
468,405-9737320-3923530,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1133,Nerul,GOA,403114,IN,FALSE,,06-13-25,1140
469,402-7908398-5262750,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,684,IMPHAL,MANIPUR,795004,IN,FALSE,,06-13-25,1140
470,407-6861831-9368312,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Cancelled,0,,,PALASBARI,ASSAM,781120,IN,FALSE,,06-13-25,1140
471,406-4290163-4557960,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,435,HYDERABAD,TELANGANA,500090,IN,FALSE,,06-13-25,1140
472,405-9000587-4386763,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057,IN,FALSE,,06-13-25,1140
473,405-9000587-4386763,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057,IN,FALSE,,06-13-25,1140
474,404-7760595-7490722,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,399,Chikkaballapur,KARNATAKA,562101,IN,FALSE,,06-13-25,1140
475,403-8206114-6438765,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788,Andul near maya stores,WEST BENGAL,711302,IN,FALSE,,06-13-25,1140
476,404-6734371-2217151,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,549,BENGALURU,KARNATAKA,560078,IN,FALSE,Easy Ship,06-13-25,1140
477,403-9844758-9663515,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,654,MUMBAI,MAHARASHTRA,400067,IN,FALSE,,06-13-25,1140
478,402-1037282-5400318,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,Mumbai,MAHARASHTRA,400078,IN,FALSE,,06-13-25,1140
479,408-6497115-2636366,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,599,HYDERABAD,TELANGANA,500067,IN,FALSE,Easy Ship,06-13-25,1140
480,408-2311178-4563550,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,874,HYDERABAD,TELANGANA,500067,IN,FALSE,,06-13-25,1140
481,171-7904830-1900363,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,533,HYDERABAD,TELANGANA,500075,IN,FALSE,Easy Ship,06-13-25,1140
482,406-9476969-2801163,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560011,IN,FALSE,,06-13-25,1140
483,403-2867551-8904322,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,744,BENGALURU,KARNATAKA,560035,IN,FALSE,,06-13-25,1140
484,407-0133690-8157926,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,SURAT,Gujarat,395007,IN,FALSE,,06-13-25,1140
485,402-2892726-4411563,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,399,Mumbai,MAHARASHTRA,400078,IN,FALSE,,06-13-25,1140
486,402-9688522-2179563,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376,CHITTOOR,ANDHRA PRADESH,517001,IN,FALSE,,06-13-25,1140
487,404-7977517-7125147,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486,KADUR,KARNATAKA,577548,IN,FALSE,,06-13-25,1140
488,403-4009455-2766717,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,SURATGARH,RAJASTHAN,335804,IN,FALSE,,06-13-25,1140
489,408-8960391-6097167,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,MIRA ROAD,MAHARASHTRA,401107,IN,FALSE,,06-13-25,1140
490,406-9811989-3946709,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,424,MUMBAI,MAHARASHTRA,400095,IN,FALSE,,06-13-25,1140
491,406-0361691-7797129,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,362,MUMBAI,MAHARASHTRA,400095,IN,FALSE,Easy Ship,06-13-25,1140
492,408-9628391-5712365,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,599,DINANAGAR,PUNJAB,143531,IN,FALSE,,06-13-25,1140
493,408-1587720-2667552,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,KOLKATA,WEST BENGAL,700028,IN,FALSE,,06-13-25,1140
494,171-5980259-5726757,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487,SECUNDERABAD,TELANGANA,500011,IN,FALSE,,06-13-25,1140
495,405-2266530-9531500,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,563,KALYAN,MAHARASHTRA,421004,IN,FALSE,Easy Ship,06-13-25,1140
496,408-3468189-1632369,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,487,ARAKANDANALLUR,TAMIL NADU,605752,IN,FALSE,,06-13-25,1140
497,402-8199412-5613164,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1099,BHOPAL,MADHYA PRADESH,462038,IN,FALSE,,06-13-25,1140
498,406-8049367-7383569,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,654,GURGAON,HARYANA,122001,IN,FALSE,,06-13-25,1140
499,404-4084311-5014713,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,HYDERABAD,TELANGANA,500036,IN,FALSE,,06-13-25,1140
500,405-4491602-9761902,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XXL,Cancelled,0,,,Bhatgaon,CHHATTISGARH,497235,IN,FALSE,,06-13-25,1140
501,404-3973098-9107502,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1186,BHANJANAGAR,ODISHA,761126,IN,FALSE,,06-13-25,1140
502,404-8364446-3952321,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE,,06-13-25,1140
503,408-4378624-3886712,04-30-22,Cancelled,Amazon,Amazon.in,Standard,Shirt,S,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,,06-13-25,1140
504,408-2058872-0942730,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,329,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,FALSE,,06-13-25,1140
505,408-2058872-0942730,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,259,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,FALSE,,06-13-25,1140
506,404-5141245-7726736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487,MADHURAWADA,ANDHRA PRADESH,530048,IN,FALSE,,06-13-25,1140
507,405-5489495-6651552,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,549,ALMORA,UTTARAKHAND,263601,IN,FALSE,Easy Ship,06-13-25,1140
508,171-6816175-3049154,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,626,PRODDATUR,ANDHRA PRADESH,516360,IN,FALSE,,06-13-25,1140
509,408-7342331-1733136,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,SHRIGONDA,MAHARASHTRA,413701,IN,FALSE,,06-13-25,1140
510,402-1721558-6618710,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,570.48,WARANGAL,TELANGANA,506330,IN,FALSE,Easy Ship,06-13-25,1140
511,406-2138801-8731538,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,319,CHENNAI,TAMIL NADU,600089,IN,FALSE,Easy Ship,06-13-25,1140
512,407-1271803-1705135,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,518,FAIZABAD,UTTAR PRADESH,224001,IN,FALSE,,06-13-25,1140
513,408-0666162-2209142,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,L,Shipped,1,INR,899,BHIWADI,RAJASTHAN,301019,IN,FALSE,,06-13-25,1140
514,404-8344681-3468344,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,807,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,06-13-25,1140
515,405-5365766-8023559,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,463,WARANGAL,TELANGANA,506001,IN,FALSE,Easy Ship,06-13-25,1140
516,405-2729845-2846741,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,653,BANGALORE,KARNATAKA,560078,IN,FALSE,,06-13-25,1140
517,407-7312276-7007540,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1140,NEW DELHI,DELHI,110085,IN,FALSE,,06-13-25,1140
518,407-6910434-1793162,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Cancelled,0,,,SAMBALPUR,ODISHA,768004,IN,FALSE,,06-13-25,1140
519,407-7361111-8973957,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1260,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE,,06-13-25,1140
520,406-2349830-7633129,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,909,WARANGAL,TELANGANA,506009,IN,FALSE,,06-13-25,1140
521,404-0553710-6997951,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,Vadodara,Gujarat,390011,IN,FALSE,,06-13-25,1140
522,404-5682813-1706729,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,968,NEW DELHI,DELHI,110030,IN,FALSE,,06-13-25,1140
523,171-0355946-6502712,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788,NASHIK,MAHARASHTRA,422101,IN,FALSE,,06-13-25,1140
524,405-5141255-1451535,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,771,Malda,WEST BENGAL,732103,IN,FALSE,,06-13-25,1140
525,402-4712282-7084353,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,KALYAN,MAHARASHTRA,421301,IN,FALSE,,06-13-25,1140
526,408-4929717-0247504,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,888,VISAKHAPATNAM,ANDHRA PRADESH,530047,IN,FALSE,,06-13-25,1140
527,408-4929717-0247504,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1221,VISAKHAPATNAM,ANDHRA PRADESH,530047,IN,FALSE,,06-13-25,1140
528,407-0903946-2097158,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,KOLLAM,KERALA,690521,IN,FALSE,,06-13-25,1140
529,403-3362230-0094739,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,471,BENGALURU,KARNATAKA,560021,IN,FALSE,Easy Ship,06-13-25,1140
530,404-2227887-7441969,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,545,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,06-13-25,1140
531,407-8016372-7101131,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,968,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE,,06-13-25,1140
532,407-2520173-9985116,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,SURAT,Gujarat,395007,IN,FALSE,,06-13-25,1140
533,407-3257788-4892350,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,GUNTUR,ANDHRA PRADESH,522614,IN,FALSE,,06-13-25,1140
534,408-7201398-0382766,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,AHMEDABAD,Gujarat,380058,IN,FALSE,,06-13-25,1140
535,407-1181422-6183500,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,MANGALURU,KARNATAKA,575002,IN,FALSE,,06-13-25,1140
536,408-6235816-9261123,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,471,BENGALURU,KARNATAKA,560043,IN,FALSE,,06-13-25,1140
537,408-5823964-2421167,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,386.67,BENGALURU,KARNATAKA,560043,IN,FALSE,Easy Ship,06-13-25,1140
538,408-2752424-0976355,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,452.38,PATNA,BIHAR,800026,IN,FALSE,Easy Ship,06-13-25,1140
539,408-1221783-1443515,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112,Pune,MAHARASHTRA,411033,IN,FALSE,,06-13-25,1140
540,404-3977029-4836363,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,06-13-25,1140
541,406-6993846-8855562,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1338,ROORKEE,UTTARAKHAND,247667,IN,FALSE,,06-13-25,1140
542,405-5018129-4536368,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,517,MANGALURU,KARNATAKA,575006,IN,FALSE,,06-13-25,1140
543,406-3787864-1268330,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,NAGPUR,MAHARASHTRA,440006,IN,FALSE,,06-13-25,1140
544,171-8504713-0689107,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,725,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,06-13-25,1140
545,402-9564773-1029157,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,363,JAIPUR,RAJASTHAN,303905,IN,FALSE,,06-13-25,1140
546,405-4930362-9342759,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666,Golabandha,ODISHA,761002,IN,FALSE,,06-13-25,1140
547,402-4976284-7401969,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,ROHTAK,HARYANA,124001,IN,FALSE,,06-13-25,1140
548,404-7724638-9574745,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,S,Unshipped,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE,,06-13-25,1140
549,408-9182064-6638723,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,449,CHENNAI,TAMIL NADU,600089,IN,FALSE,,06-13-25,1140
550,171-9163388-0505130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,696,BHATPARA,WEST BENGAL,743127,IN,FALSE,,06-13-25,1140
551,171-4737030-9245958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,Palampur,HIMACHAL PRADESH,176092,IN,FALSE,,06-13-25,1140
552,402-3889665-2309117,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,625,PUNE,MAHARASHTRA,411001,IN,FALSE,Easy Ship,06-13-25,1140
553,404-0489249-5004350,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,KANPUR,UTTAR PRADESH,208017,IN,FALSE,,06-13-25,1140
554,402-5795462-7785129,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400074,IN,FALSE,,06-13-25,1140
555,402-1771710-8988341,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,595,CHENNAI,TAMIL NADU,600128,IN,FALSE,,06-13-25,1140
556,407-8782240-5186712,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,NASHIK,MAHARASHTRA,422101,IN,FALSE,,06-13-25,1140
557,406-1146171-5116306,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,582,NEW DELHI,DELHI,110058,IN,FALSE,,06-13-25,1140
558,405-4454054-5598720,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,612,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,06-13-25,1140
559,405-0904566-9930731,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,654,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,,06-13-25,1140
560,405-2826187-6916328,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,518,NEW DELHI,DELHI,110075,IN,FALSE,Easy Ship,06-13-25,1140
561,404-5926144-0737167,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,820,PICHHORE SHIVPURI DISTRICT,MADHYA PRADESH,473995,IN,FALSE,,06-13-25,1140
562,407-0010438-9058746,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,801,LUCKNOW,UTTAR PRADESH,226025,IN,FALSE,,06-13-25,1140
563,405-7730926-6032325,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,,,SIKANDARABAD INDUSTRIAL AREA,UTTAR PRADESH,203205,IN,FALSE,Easy Ship,06-13-25,1140
564,171-6907664-7672347,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400098,IN,FALSE,,06-13-25,1140
565,404-0072596-3665116,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,540,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE,,06-13-25,1140
566,406-8833813-9606757,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1338,MAVELIKKARA,KERALA,690107,IN,FALSE,,06-13-25,1140
567,408-3892272-6235562,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,540,KOLKATA,WEST BENGAL,700022,IN,FALSE,,06-13-25,1140
568,171-9584070-4172351,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,625,HYDERABAD,TELANGANA,500032,IN,FALSE,,06-13-25,1140
569,402-1220435-6391519,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,364,THANE,MAHARASHTRA,400615,IN,FALSE,Easy Ship,06-13-25,1140
570,404-5137687-4471546,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,429,BILASPUR,CHHATTISGARH,495001,IN,FALSE,,06-13-25,1140
571,171-0065908-0641927,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XXL,Unshipped,1,INR,899,MYSURU,KARNATAKA,570001,IN,FALSE,,06-13-25,1140
572,403-3416641-9569165,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,QADIAN,PUNJAB,143516,IN,FALSE,,06-13-25,1140
573,404-1694926-5861958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1126,BHUBANESWAR,ODISHA,751021,IN,FALSE,,06-13-25,1140
574,402-5767256-6281114,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,KALABURGI,KARNATAKA,585101,IN,FALSE,,06-13-25,1140
575,403-3410267-0750719,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,432,NAGPUR,MAHARASHTRA,440003,IN,FALSE,,06-13-25,1140
576,403-9122678-2549117,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,Rangareddy,TELANGANA,509327,IN,FALSE,,06-13-25,1140
577,402-7676083-2016323,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,725,HYDERABAD,TELANGANA,500089,IN,FALSE,,06-13-25,1140
578,404-7830524-8312347,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,HYDERABAD,TELANGANA,500013,IN,FALSE,,06-13-25,1140
579,402-5917367-0340362,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,825,Ahmedabad,Gujarat,380054,IN,FALSE,Easy Ship,06-13-25,1140
580,408-7154712-8009957,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600063,IN,FALSE,,06-13-25,1140
581,402-6250862-8853945,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1213,DHARMANAGAR,TRIPURA,799250,IN,FALSE,,06-13-25,1140
582,406-0002738-2742749,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,680,JAIPUR,RAJASTHAN,302012,IN,FALSE,,06-13-25,1140
583,403-6658095-6765934,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,568,Jhajjar,HARYANA,124103,IN,FALSE,Easy Ship,06-13-25,1140
584,402-7304691-3952343,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,939,HYDERABAD,TELANGANA,500005,IN,FALSE,,06-13-25,1140
585,407-6959497-7065133,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,279,BENGALURU,KARNATAKA,560105,IN,FALSE,,06-13-25,1140
586,406-0117804-3287554,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,487,JAMSHEDPUR,JHARKHAND,831005,IN,FALSE,,06-13-25,1140
587,407-9183800-1013951,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,458,VADODARA,Gujarat,390016,IN,FALSE,,06-13-25,1140
588,405-0930056-6437111,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,692,MEERUT,UTTAR PRADESH,250001,IN,FALSE,,06-13-25,1140
589,405-7472210-7516334,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,469,HYDERABAD,TELANGANA,500089,IN,FALSE,,06-13-25,1140
590,408-4366006-6437145,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,,06-13-25,1140
591,403-3676854-5721945,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,GORAKHPUR,UTTAR PRADESH,273004,IN,FALSE,,06-13-25,1140
592,408-6618566-0057120,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,680,MUDBIDRI,KARNATAKA,574227,IN,FALSE,,06-13-25,1140
593,171-7822891-4076363,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,VASCO DA GAMA,GOA,403802,IN,FALSE,,06-13-25,1140
594,406-3015774-3032307,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,989,NADIAD,Gujarat,387001,IN,FALSE,,06-13-25,1140
595,407-8925293-2306747,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099,Janipur,JAMMU & KASHMIR,180007,IN,FALSE,Easy Ship,06-13-25,1140
596,402-7386453-2621962,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,588,Nagpur,MAHARASHTRA,440015,IN,FALSE,,06-13-25,1140
597,405-7939580-3974740,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,999,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,,06-13-25,1140
